time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,lumbar_extension
12.40500000,-3.74809440,-1.15640875,-2.19301831,-0.54139401,0.96306631,0.01141670,5.42533444,2.38853266,0.00000000,-6.48241656,0.11831063,4.95276136,-2.92771778,0.00000000,-5.03557228,-3.06482789,-5.00000214
12.41000000,-3.73536018,-1.15109982,-2.25991579,-0.54123916,0.96307251,0.01128153,5.42439375,2.36822390,0.00000000,-6.51951184,0.12671686,4.98831084,-2.92666726,0.00000000,-5.16225277,-3.09535958,-5.00000214
12.41500000,-3.74224126,-1.15431311,-2.24405094,-0.54100896,0.96295170,0.01129493,5.41950885,2.37930191,0.00000000,-6.52411543,0.12887169,4.97537642,-2.91181455,0.00000000,-5.15669900,-3.08791862,-5.00000214
12.42000000,-3.72744857,-1.13384371,-2.24043777,-0.54083925,0.96297525,0.01108863,5.37840237,2.34400116,0.00000000,-6.49759313,0.17299660,4.98158640,-2.89074129,0.00000000,-5.21958603,-3.04382360,-5.00000214
12.42500000,-3.73074720,-1.14535729,-2.23095929,-0.54094715,0.96297432,0.01104520,5.40875484,2.35284339,0.00000000,-6.54478733,0.19817462,5.01804019,-2.90411378,0.00000000,-5.26691223,-2.99983809,-5.00000214
12.43000000,-3.73466615,-1.17572113,-2.24809358,-0.54080038,0.96282601,0.01042284,5.40366104,2.33060477,0.00000000,-6.54725871,0.20065659,5.00898991,-2.89029084,0.00000000,-5.26932018,-2.99516966,-5.00000214
12.43500000,-3.71630606,-1.25435149,-2.36610874,-0.54043810,0.96267262,0.01063084,5.37301149,2.43529048,0.00000000,-6.56119431,0.29891776,4.82625070,-2.97472115,0.00000000,-5.06041529,-2.82060834,-5.00000214
12.44000000,-2.36722231,-1.82291045,-2.73801292,-0.54001401,0.96112586,0.00923741,4.01508261,2.85369411,0.00000000,-6.86952961,1.38208243,3.17598096,-3.44479263,0.00000000,-5.05115424,-1.27594309,-5.00000214
12.44500000,-2.67257551,-1.45963780,-2.43905542,-0.53871560,0.96084374,0.01161369,4.02785354,2.65695981,0.00000000,-6.47054133,1.51140844,3.37332283,-3.22648380,0.00000000,-4.84114999,-1.42391343,-5.00000214
12.45000000,-3.00648965,-0.91573874,-2.05868707,-0.53764108,0.96063314,0.01356770,4.11572645,2.24656056,0.00000000,-6.10270834,1.55808886,3.87413641,-2.84151273,0.00000000,-5.04790369,-1.79029711,-5.00000214
12.45500000,-3.33984818,-0.49143163,-1.74525452,-0.53661005,0.96028182,0.01594333,4.27418162,1.98386292,0.00000000,-5.91007133,1.70336990,4.12869876,-2.55239188,0.00000000,-4.83355547,-2.13112999,-5.00000214
12.46000000,-3.53689508,-0.05276401,-1.42022511,-0.53534588,0.96004571,0.01818744,4.21949493,1.69198932,0.00000000,-5.61383115,1.87626848,4.28382924,-2.25304435,0.00000000,-4.75620409,-2.35782907,-5.00000214
12.46500000,-3.65004256,0.42593236,-0.99767018,-0.53419155,0.95998429,0.02034541,4.04535039,1.34953677,0.00000000,-5.27429569,2.01406326,4.34184379,-1.86704218,0.00000000,-4.63436718,-2.67946365,-5.00000214
12.47000000,-3.71236286,0.95102268,-0.66405383,-0.53290760,0.95998528,0.02232219,3.82865359,0.93712321,0.00000000,-4.96966005,2.20097714,4.45074186,-1.49025670,0.00000000,-4.73107177,-3.00557414,-5.00000214
12.47500000,-3.70173032,0.83860592,-0.81406273,-0.53351305,0.96011911,0.02175290,3.98717016,1.01439607,0.00000000,-5.19388682,2.10579864,4.35773756,-1.55033746,0.00000000,-4.51778694,-3.17035090,-5.00000214
12.48000000,-3.68425411,0.72287528,-0.99073137,-0.53395521,0.96019237,0.02092868,4.11228112,1.06873392,0.00000000,-5.37849281,2.09421238,4.33806882,-1.61117311,0.00000000,-4.51417204,-3.16636962,-5.00000214
12.48500000,-3.64578268,0.66627501,-1.01105578,-0.53438982,0.96041069,0.01989842,4.11027137,1.05103567,0.00000000,-5.38952380,2.09076506,4.32673617,-1.58343349,0.00000000,-4.52937224,-3.16652017,-5.00000214
12.49000000,-3.65437788,0.42313613,-1.20360167,-0.53514060,0.96047166,0.01940288,4.32476714,1.27554871,0.00000000,-5.64220741,1.86656932,4.35042054,-1.79400825,0.00000000,-4.53119086,-3.09537168,-5.00000214
12.49500000,-3.60738724,0.35682235,-1.36752720,-0.53546500,0.96070869,0.01830647,4.34771979,1.25415630,0.00000000,-5.71134461,1.86709597,4.37610987,-1.81927891,0.00000000,-4.66123106,-3.09712393,-5.00000214
12.50000000,-3.62708291,0.14640627,-1.46431098,-0.53616547,0.96067041,0.01750815,4.56884317,1.42320917,0.00000000,-5.99484265,1.79915667,4.50050275,-1.96231577,0.00000000,-4.85066796,-2.82092538,-5.00000214
12.50500000,-3.59237715,0.08290212,-1.60796622,-0.53659204,0.96085982,0.01667424,4.61258215,1.42441209,0.00000000,-6.05613528,1.75915677,4.51396403,-1.99522735,0.00000000,-4.91048919,-2.83684876,-5.00000214
12.51000000,-3.59525254,-0.16341390,-1.71231231,-0.53720165,0.96093841,0.01609433,4.76487115,1.64853630,0.00000000,-6.24524454,1.64046047,4.45889883,-2.17861896,0.00000000,-4.77563476,-2.86259204,-5.00000214
12.51500000,-3.56095681,-0.21985484,-1.73393095,-0.53741779,0.96115487,0.01487516,4.75546089,1.61313063,0.00000000,-6.25934009,1.64005404,4.44967791,-2.15644513,0.00000000,-4.79444965,-2.86176163,-5.00000214
12.52000000,-3.55038301,-0.39001404,-1.91916450,-0.53826948,0.96129926,0.01431639,4.92396560,1.74976882,0.00000000,-6.45609303,1.48916676,4.51550373,-2.29692890,0.00000000,-4.91013718,-2.91119008,-5.00000214
12.52500000,-3.53495949,-0.49111267,-2.02747272,-0.53866927,0.96128866,0.01326031,5.09168296,1.78348314,0.00000000,-6.73979289,1.43810222,4.59121287,-2.32613510,0.00000000,-5.09649746,-2.59218122,-5.00000214
12.53000000,-3.49976496,-0.73491113,-2.13869897,-0.53915041,0.96147151,0.01265366,5.11007354,1.99831350,0.00000000,-6.77162629,1.32506640,4.49513157,-2.52841851,0.00000000,-4.95455184,-2.70062591,-5.00000214
12.53500000,-3.44575161,-0.74944126,-2.24497488,-0.53965010,0.96167402,0.01166371,5.15799437,1.93513437,0.00000000,-6.87320792,1.27447156,4.52526194,-2.49212437,0.00000000,-5.09610236,-2.65628120,-5.00000214
12.54000000,-3.47236662,-0.90777556,-2.36103073,-0.54010192,0.96162793,0.01102352,5.32392009,2.06161946,0.00000000,-7.06341691,1.16310498,4.55582106,-2.59228995,0.00000000,-5.10230644,-2.52238994,-5.00000214
12.54500000,-3.40539448,-0.99769879,-2.45551368,-0.54078083,0.96184738,0.00999312,5.38147622,2.07806205,0.00000000,-7.20371077,1.09144151,4.60071806,-2.62884278,0.00000000,-5.27125262,-2.48596746,-5.00000214
12.55000000,-3.83780782,-0.23531846,-1.86752943,-0.53957047,0.96391553,0.01277678,5.40712425,1.50281381,0.00000000,-6.50996490,0.43347666,5.00074440,-1.99555308,0.00000000,-4.96805096,-3.80224508,-5.00000214
12.55500000,-3.78757592,-0.70989482,-1.98193290,-0.53990370,0.96338832,0.01206192,5.39127622,1.95318149,0.00000000,-6.55645529,0.40417033,4.93591575,-2.44841866,0.00000000,-5.00659932,-3.36641214,-5.00000214
12.56000000,-3.72593052,-1.08115190,-2.05555054,-0.54055608,0.96295276,0.01092130,5.42720477,2.26768453,0.00000000,-6.68168150,0.39429044,5.07011399,-2.79622476,0.00000000,-5.37864677,-2.88348766,-5.00000214
12.56500000,-3.70226900,-1.05282958,-2.04874755,-0.54024980,0.96286933,0.01081701,5.32533659,2.22501173,0.00000000,-6.57968914,0.48544936,4.96437923,-2.75951609,0.00000000,-5.26220654,-2.86884301,-5.00000214
12.57000000,-3.71237268,-1.11779510,-2.09627625,-0.54010450,0.96278238,0.01082726,5.36349083,2.30293859,0.00000000,-6.64064099,0.42079432,4.97029059,-2.82281517,0.00000000,-5.29598312,-2.84884462,-5.00000214
12.57500000,-3.71219472,-1.14932625,-2.10555839,-0.54019668,0.96262229,0.01036744,5.36580214,2.28888655,0.00000000,-6.64149259,0.42354607,4.96197118,-2.80128639,0.00000000,-5.28743038,-2.84581482,-5.00000214
12.58000000,-3.69855234,-1.18190063,-2.19017434,-0.54011084,0.96270374,0.01050787,5.37411325,2.34027531,0.00000000,-6.68007301,0.42827273,4.79312345,-2.87947430,0.00000000,-4.99688439,-2.93767452,-5.00000214
12.58500000,-3.68988701,-1.16780352,-2.16804027,-0.54009583,0.96274716,0.01045847,5.37339058,2.32492564,0.00000000,-6.70019251,0.41082407,4.82001259,-2.85961475,0.00000000,-5.06311533,-2.96858019,-5.00000214
12.59000000,-3.72045429,-1.10845518,-2.05809515,-0.53999401,0.96278537,0.01094585,5.33865166,2.29700844,0.00000000,-6.59932147,0.44883795,4.93308796,-2.83545234,0.00000000,-5.17794714,-2.95460649,-5.00000214
12.59500000,-3.71669354,-1.15349350,-2.05050311,-0.54027759,0.96291566,0.01097628,5.35846099,2.36360825,0.00000000,-6.58455795,0.34047804,5.00092936,-2.88701315,0.00000000,-5.28515049,-2.98864765,-5.00000214
12.60000000,-3.72226917,-1.18614235,-2.06661746,-0.54010022,0.96273523,0.01036850,5.34552016,2.33171500,0.00000000,-6.59272097,0.34537775,4.98706817,-2.87526794,0.00000000,-5.28781966,-2.98471625,-5.00000214
12.60500000,-3.70977691,-1.21104348,-2.10234512,-0.53996546,0.96281290,0.01096228,5.32430330,2.42236066,0.00000000,-6.56510912,0.32508887,4.89692091,-2.95449500,0.00000000,-5.17513596,-2.99894055,-5.00000214
12.61000000,-3.70667890,-1.18493273,-2.01698027,-0.54011557,0.96288961,0.01082747,5.33252930,2.37675087,0.00000000,-6.59944857,0.37362302,4.91744426,-2.91512521,0.00000000,-5.17343169,-3.03762060,-5.00000214
12.61500000,-3.67334167,-1.08965989,-2.04198098,-0.53981729,0.96296604,0.01088335,5.19661307,2.27360895,0.00000000,-6.42550297,0.45758390,4.75939835,-2.80175241,0.00000000,-4.97301339,-2.92595354,-5.00000214
12.62000000,-3.71823230,-1.11201578,-2.03928136,-0.54008903,0.96301437,0.01080980,5.32737603,2.29263629,0.00000000,-6.55172065,0.30382816,4.96984651,-2.84358405,0.00000000,-5.24504035,-3.02903328,-5.00000214
12.62500000,-3.71486794,-1.14125937,-2.04580116,-0.54019870,0.96286131,0.01016428,5.33168378,2.27400403,0.00000000,-6.55123575,0.30502648,4.97071141,-2.82877701,0.00000000,-5.24607063,-3.02271768,-5.00000214
12.63000000,-3.71831369,-1.15432136,-2.04850273,-0.54023423,0.96276323,0.01018831,5.35831550,2.29018069,0.00000000,-6.60531706,0.38173356,5.00379390,-2.84464094,0.00000000,-5.32502397,-2.79569451,-5.00000214
12.63500000,-3.72082009,-1.13082356,-2.03969828,-0.54020384,0.96279185,0.01083123,5.35738902,2.31607752,0.00000000,-6.60550863,0.38160035,5.00086650,-2.83999125,0.00000000,-5.31939599,-2.79436956,-5.00000214
12.64000000,-3.70275763,-1.16463156,-1.99456227,-0.53992390,0.96281005,0.01081396,5.22806154,2.35522720,0.00000000,-6.43415946,0.45316427,4.87127268,-2.88365592,0.00000000,-5.11413910,-2.74314025,-5.00000214
12.64500000,-3.72464532,-1.13693845,-1.95090833,-0.54020988,0.96288886,0.01073044,5.29581086,2.32821113,0.00000000,-6.46641410,0.24800026,4.95912221,-2.85271395,0.00000000,-5.18172762,-2.90669529,-5.00000214
12.65000000,-3.73947991,-1.13904015,-1.95458956,-0.53979677,0.96274933,0.01071316,5.27244775,2.31339267,0.00000000,-6.47483633,0.25312771,4.94450249,-2.85529075,0.00000000,-5.18525284,-2.90415765,-5.00000214
12.65500000,-3.69082321,-1.05820710,-1.96061814,-0.53932194,0.96280041,0.01076763,5.07475632,2.23285036,0.00000000,-6.24599141,0.45221201,4.72098128,-2.76316919,0.00000000,-4.92580468,-2.82875364,-5.00000214
12.66000000,-3.70492009,-1.14205989,-1.91775052,-0.54000575,0.96295175,0.01079018,5.21181493,2.32084185,0.00000000,-6.41960208,0.37105469,4.84125206,-2.83006433,0.00000000,-5.02632632,-2.93121844,-5.00000214
12.66500000,-3.72476555,-1.13405865,-1.97307298,-0.54001813,0.96294574,0.01071374,5.26772554,2.30757317,0.00000000,-6.47109756,0.35331329,4.85328738,-2.84401561,0.00000000,-5.00774461,-3.02470528,-5.00000214
12.67000000,-3.72007649,-1.14438801,-1.95390090,-0.54002385,0.96294884,0.01065652,5.25773288,2.31282046,0.00000000,-6.45918555,0.36860813,4.88155902,-2.85057273,0.00000000,-5.05187749,-3.06512837,-5.00000214
12.67500000,-3.72834258,-1.16391363,-1.95416373,-0.53999555,0.96291067,0.01067387,5.26100238,2.34157837,0.00000000,-6.43878878,0.30348251,4.90754487,-2.87678482,0.00000000,-5.09564983,-2.98106301,-5.00000214
12.68000000,-3.72198228,-1.14288481,-1.96774872,-0.54001378,0.96295034,0.01066328,5.25511964,2.31953774,0.00000000,-6.42892355,0.32084677,4.88766653,-2.85347925,0.00000000,-5.08425149,-2.97888444,-5.00000214
12.68500000,-3.71725781,-1.13329432,-1.96733777,-0.53988671,0.96296368,0.01060920,5.20468015,2.29563941,0.00000000,-6.37895734,0.39897755,4.83433318,-2.83456515,0.00000000,-5.00274030,-2.95372559,-5.00000214
12.69000000,-3.72176931,-1.13217494,-1.92398267,-0.53955950,0.96283454,0.01058286,5.16769009,2.29965729,0.00000000,-6.33495037,0.35102478,4.82975400,-2.83715716,0.00000000,-5.01029967,-2.98351633,-5.00000214
12.69500000,-3.73023666,-1.15976771,-1.88680696,-0.53972776,0.96284457,0.01053001,5.19003398,2.31722423,0.00000000,-6.36795142,0.38040959,4.89207207,-2.86512794,0.00000000,-5.07116509,-2.96978116,-5.00000214
12.70000000,-3.73344719,-1.14475183,-1.90400530,-0.53966204,0.96280409,0.01059305,5.18372439,2.31640574,0.00000000,-6.33232786,0.31438269,4.87258678,-2.85026620,0.00000000,-5.05666780,-2.94758520,-5.00000214
12.70500000,-3.73036205,-1.16383090,-1.92426787,-0.53949844,0.96272899,0.01051530,5.15185628,2.32375948,0.00000000,-6.30404401,0.36502962,4.87644742,-2.86761451,0.00000000,-5.09917661,-2.87036320,-5.00000214
12.71000000,-3.72855697,-1.16693040,-1.91593731,-0.53949079,0.96273294,0.01052922,5.14540165,2.33914549,0.00000000,-6.28243454,0.29573539,4.86605378,-2.87231646,0.00000000,-5.08536516,-2.90586259,-5.00000214
12.71500000,-3.73294400,-1.08561278,-1.86895791,-0.53969557,0.96277896,0.01028773,5.16253673,2.22638816,0.00000000,-6.29007004,0.27604330,5.00914667,-2.78282276,0.00000000,-5.31933196,-2.82542937,-5.00000214
12.72000000,-3.72807134,-1.16334464,-1.89447731,-0.53951981,0.96271766,0.01045994,5.14496552,2.32615924,0.00000000,-6.29661136,0.31273922,4.88023958,-2.86853576,0.00000000,-5.11066235,-2.87815554,-5.00000214
12.72500000,-3.72428070,-1.15136269,-1.90664945,-0.53948327,0.96276500,0.01048510,5.13322640,2.32435129,0.00000000,-6.26269736,0.27669366,4.86243402,-2.85981037,0.00000000,-5.09000938,-2.94040547,-5.00000214
12.73000000,-3.73016716,-1.15777583,-1.91111995,-0.53950989,0.96274190,0.01047252,5.16118368,2.32726335,0.00000000,-6.31524780,0.33038521,4.86414836,-2.86847025,0.00000000,-5.07871863,-2.87929930,-5.00000214
12.73500000,-3.72730152,-1.15240128,-1.91444633,-0.53945843,0.96272247,0.01052672,5.15376924,2.32227791,0.00000000,-6.31732009,0.38759781,4.86729203,-2.87033240,0.00000000,-5.09776167,-2.93502208,-5.00000214
12.74000000,-3.73073907,-1.13955654,-1.89291201,-0.53955686,0.96276630,0.01047364,5.16858102,2.30874048,0.00000000,-6.31326428,0.31779496,4.89099082,-2.85161734,0.00000000,-5.11438346,-2.93080451,-5.00000214
12.74500000,-3.70908971,-1.11481951,-1.92471617,-0.53923276,0.96274873,0.01048057,5.08237253,2.28300404,0.00000000,-6.21668006,0.37011638,4.78129720,-2.82407731,0.00000000,-5.00140699,-2.88252772,-5.00000214
12.75000000,-3.70114426,-1.18154170,-1.88755189,-0.53976072,0.96288226,0.01040544,5.16674230,2.34273717,0.00000000,-6.34744063,0.32175235,4.85063828,-2.87034612,0.00000000,-5.07424140,-2.90570399,-5.00000214
12.75500000,-3.71664347,-1.17105564,-1.95326411,-0.53987857,0.96289738,0.01045734,5.24645842,2.34224259,0.00000000,-6.42254236,0.24849204,4.90561290,-2.88852194,0.00000000,-5.13618577,-2.95535377,-5.00000214
12.76000000,-3.68810666,-1.13551618,-1.96975801,-0.53959839,0.96294717,0.01049804,5.13954518,2.29741101,0.00000000,-6.31655182,0.36421055,4.78508116,-2.85253055,0.00000000,-5.00329389,-2.90408415,-5.00000214
12.76500000,-3.71789739,-1.19687688,-1.94070601,-0.53992256,0.96293256,0.01046261,5.24952126,2.37177592,0.00000000,-6.41942194,0.23540456,4.91799742,-2.92551541,0.00000000,-5.15771572,-2.98760594,-5.00000214
12.77000000,-3.71178273,-1.18578836,-1.95890586,-0.53993354,0.96292523,0.01052510,5.26020981,2.35372507,0.00000000,-6.46038347,0.27980428,4.90634432,-2.91770364,0.00000000,-5.15760455,-2.92957408,-5.00000214
12.77500000,-3.72247916,-1.19501929,-1.97084132,-0.53996248,0.96285008,0.01053445,5.30829606,2.36262401,0.00000000,-6.54161177,0.37398461,4.93169806,-2.92871523,0.00000000,-5.17817938,-2.86639868,-5.00000214
12.78000000,-3.71608114,-1.23955398,-1.94204607,-0.53991674,0.96283151,0.01056273,5.28310217,2.41219248,0.00000000,-6.51370344,0.33499524,4.88374657,-2.96069321,0.00000000,-5.11547113,-2.88634801,-5.00000214
12.78500000,-3.71842021,-1.20398806,-1.99303463,-0.53981567,0.96277501,0.01046401,5.31141860,2.37186186,0.00000000,-6.55549360,0.32931584,4.90902810,-2.94533575,0.00000000,-5.17705887,-2.80917422,-5.00000214
12.79000000,-3.71995625,-1.20247316,-1.98419450,-0.53984352,0.96272729,0.01055600,5.32007471,2.38516165,0.00000000,-6.55113832,0.32864195,4.89580161,-2.92744955,0.00000000,-5.17895699,-2.80808344,-5.00000214
12.79500000,-3.71452588,-1.19093641,-1.99774601,-0.53972514,0.96277356,0.01050425,5.30358830,2.36075305,0.00000000,-6.56077957,0.33690930,4.88014795,-2.94028046,0.00000000,-5.15708971,-2.87240781,-5.00000214
12.80000000,-3.70841485,-1.17045474,-1.99871612,-0.53964585,0.96275780,0.01049008,5.28064927,2.33680616,0.00000000,-6.53373678,0.35322201,4.85127295,-2.92104932,0.00000000,-5.11554112,-2.85343236,-5.00000214
12.80500000,-3.71953036,-1.17301954,-1.97165749,-0.53978432,0.96282301,0.01053577,5.32951838,2.34251416,0.00000000,-6.58309242,0.28958956,4.88884767,-2.92851396,0.00000000,-5.14434329,-2.86119372,-5.00000214
12.81000000,-3.70704876,-1.20596060,-2.06563375,-0.53937189,0.96270547,0.01055827,5.31043275,2.37235904,0.00000000,-6.63107453,0.41985864,4.77973743,-2.96336513,0.00000000,-5.06292762,-2.75819970,-5.00000214
12.81500000,-3.70982284,-1.04287339,-1.92643008,-0.53965825,0.96285174,0.00947963,5.32452050,2.10855238,0.00000000,-6.61737316,0.43315443,4.92767926,-2.74259887,0.00000000,-5.22903334,-2.90852249,-5.00000214
12.82000000,-3.70977812,-1.17507081,-2.06878763,-0.53935646,0.96268694,0.01060837,5.34100936,2.35153513,0.00000000,-6.65950835,0.41243872,4.76046549,-2.94263263,0.00000000,-5.02704536,-2.79090601,-5.00000214
12.82500000,-3.70141762,-1.09799896,-2.08882249,-0.53934471,0.96297048,0.01048476,5.33576783,2.24745239,0.00000000,-6.67730806,0.39387798,4.89945137,-2.88248037,0.00000000,-5.27470447,-2.91319907,-5.00000214
12.83000000,-3.71810522,-1.15242390,-2.06470524,-0.53949481,0.96290146,0.01065282,5.37920726,2.32648426,0.00000000,-6.70254472,0.38861059,4.83182555,-2.95364018,0.00000000,-5.08435224,-2.92431300,-5.00000214
12.83500000,-3.71909489,-1.14893110,-2.07334079,-0.53955866,0.96299314,0.01074095,5.38985472,2.32818704,0.00000000,-6.69642709,0.29985508,4.86285777,-2.96984907,0.00000000,-5.11476097,-3.01334339,-5.00000214
12.84000000,-3.71775535,-1.16618264,-2.07106567,-0.53960375,0.96299585,0.01026505,5.39165480,2.30270138,0.00000000,-6.69708219,0.30226970,4.87111964,-2.96376640,0.00000000,-5.11664572,-3.01126488,-5.00000214
12.84500000,-3.73491597,-1.02761745,-2.05397015,-0.53982266,0.96294001,0.01003567,5.49353221,2.13451275,0.00000000,-6.83351151,0.44746564,5.06841569,-2.82056314,0.00000000,-5.43624514,-2.85102203,-5.00000214
12.85000000,-3.73432939,-1.02838114,-2.01900143,-0.53980553,0.96289003,0.01009333,5.48598179,2.13890261,0.00000000,-6.83046496,0.47045719,5.04393612,-2.82421865,0.00000000,-5.38719384,-2.83868167,-5.00000214
12.85500000,-3.73822307,-1.12050615,-2.03138043,-0.53981202,0.96278566,0.01031440,5.50664980,2.24806599,0.00000000,-6.88168270,0.50359141,4.95215584,-2.92249217,0.00000000,-5.22081848,-2.83353749,-5.00000214
12.86000000,-3.73016053,-1.04598951,-1.99044250,-0.53974397,0.96285060,0.01004530,5.49534629,2.15344988,0.00000000,-6.86463565,0.43440452,4.97168984,-2.83421747,0.00000000,-5.26929502,-2.88223257,-5.00000214
12.86500000,-3.72503954,-1.20446861,-2.12838786,-0.53939965,0.96274009,0.01112151,5.48653835,2.39916673,0.00000000,-6.91118184,0.48633191,4.78508250,-3.05989125,0.00000000,-5.05216657,-2.79721986,-5.00000214
12.87000000,-3.71045196,-1.18700656,-2.10737421,-0.53931960,0.96274734,0.01107776,5.45204822,2.38344105,0.00000000,-6.87392497,0.47403324,4.78050960,-3.04760796,0.00000000,-5.04996207,-2.88907370,-5.00000214
12.87500000,-3.71889101,-1.09926518,-1.97940063,-0.53937104,0.96281430,0.01069099,5.47587321,2.25968516,0.00000000,-6.91478253,0.47910428,4.90748937,-2.94092577,0.00000000,-5.23442778,-2.88333288,-5.00000214
12.88000000,-3.71852453,-1.16917916,-2.04209034,-0.53914199,0.96269986,0.01101872,5.48119259,2.35420076,0.00000000,-6.96311394,0.55155873,4.77413622,-3.01991417,0.00000000,-5.04898979,-2.78416141,-5.00000214
12.88500000,-3.72412366,-1.20039392,-1.97314420,-0.53921938,0.96266249,0.01103500,5.49492387,2.39084121,0.00000000,-6.98699206,0.57658379,4.69879511,-3.04009692,0.00000000,-4.88859086,-2.76319828,-5.00000214
12.89000000,-3.73585060,-1.22039190,-1.97627939,-0.53887088,0.96254541,0.01061944,5.48452771,2.37080600,0.00000000,-6.99242842,0.57878997,4.68118854,-3.04242268,0.00000000,-4.88796623,-2.76263511,-5.00000214
12.89500000,-3.71297218,-1.10806379,-1.93419546,-0.53854119,0.96265881,0.01160435,5.42522157,2.33565962,0.00000000,-6.95595244,0.63172314,4.59747375,-3.00874934,0.00000000,-4.75375071,-2.93971924,-5.00000214
12.90000000,-3.71346899,-1.13157678,-1.93166958,-0.53863858,0.96267408,0.01123225,5.43798869,2.32650894,0.00000000,-6.95493342,0.63213864,4.58732868,-2.98108189,0.00000000,-4.75720741,-2.93745113,-5.00000214
12.90500000,-3.72252780,-1.14048284,-1.90049179,-0.53881952,0.96276460,0.01130678,5.50500202,2.34443522,0.00000000,-7.04193124,0.60714081,4.55869968,-2.98941070,0.00000000,-4.66825902,-2.90352069,-5.00000214
12.91000000,-3.72205398,-1.18910200,-1.94553409,-0.53878537,0.96266040,0.01144936,5.55672795,2.40365781,0.00000000,-7.15621418,0.68063397,4.53395253,-3.05266334,0.00000000,-4.62398870,-2.93378493,-5.00000214
12.91500000,-3.72234994,-1.14799203,-1.96959799,-0.53884499,0.96275051,0.01151050,5.61569624,2.36013358,0.00000000,-7.25740407,0.71432629,4.61447435,-3.04629796,0.00000000,-4.75012007,-2.99233785,-5.00000214
12.92000000,-3.72636647,-1.14655834,-1.97002602,-0.53879070,0.96271383,0.01164876,5.64859637,2.36609004,0.00000000,-7.31636098,0.74007554,4.61128014,-3.04623287,0.00000000,-4.76645644,-2.90315015,-5.00000214
12.92500000,-3.72864726,-1.14623610,-1.95567803,-0.53890924,0.96271946,0.01184983,5.66038070,2.37658621,0.00000000,-7.31575464,0.74002841,4.59205549,-3.03540188,0.00000000,-4.76579778,-2.90042869,-5.00000214
12.93000000,-3.72774760,-1.10761081,-2.00626863,-0.53881882,0.96274770,0.01196519,5.72388295,2.35234449,0.00000000,-7.42773157,0.76405842,4.62653536,-3.04176966,0.00000000,-4.77810486,-2.98270269,-5.00000214
12.93500000,-3.73466621,-1.12138538,-1.95505619,-0.53869963,0.96261280,0.01210588,5.75757148,2.37634219,0.00000000,-7.50871032,0.78697192,4.51292373,-3.03244262,0.00000000,-4.61743582,-2.84416688,-5.00000214
12.94000000,-3.73462068,-1.10781644,-1.96232883,-0.53876366,0.96259582,0.01223050,5.81226098,2.36569179,0.00000000,-7.61551259,0.87269021,4.63334797,-3.05075932,0.00000000,-4.80016300,-2.88851479,-5.00000214
12.94500000,-3.74568676,-1.11850658,-1.90711749,-0.53855919,0.96248161,0.01232765,5.81861721,2.38664847,0.00000000,-7.63558620,0.87341115,4.57939369,-3.04591209,0.00000000,-4.71354265,-2.84564659,-5.00000214
12.95000000,-3.73457034,-1.11579427,-1.86491427,-0.53835641,0.96249131,0.01223126,5.80256009,2.37781778,0.00000000,-7.65584824,0.88864097,4.54592434,-3.03687507,0.00000000,-4.68664382,-2.83502130,-5.00000214
12.95500000,-3.72927634,-1.11965040,-1.86556943,-0.53820820,0.96253544,0.01243233,5.80909928,2.39513658,0.00000000,-7.69881298,0.94570154,4.46876889,-3.05322723,0.00000000,-4.56151908,-2.88893390,-5.00000214
12.96000000,-3.73987746,-1.06507394,-1.90872151,-0.53779958,0.96246789,0.01257170,5.82286240,2.34332242,0.00000000,-7.73599377,1.00879873,4.47464273,-3.02967302,0.00000000,-4.58796193,-2.92245671,-5.00000214
12.96500000,-3.74220303,-1.11016843,-1.93264956,-0.53755378,0.96225289,0.01171208,5.81843755,2.31580532,0.00000000,-7.74697306,1.01343381,4.46237849,-3.01851333,0.00000000,-4.59231257,-2.91714163,-5.00000214
12.97000000,-3.71971326,-1.18892352,-2.08616792,-0.53720864,0.96215988,0.01199596,5.86919603,2.41464788,0.00000000,-7.93758966,1.15006834,4.32930544,-3.12113003,0.00000000,-4.50398297,-2.70554652,-5.00000214
12.97500000,-3.72328225,-1.15110565,-2.04613188,-0.53727743,0.96210688,0.01213445,5.94929618,2.39339024,0.00000000,-8.07372558,1.24472496,4.38287294,-3.09475116,0.00000000,-4.57447991,-2.71795978,-5.00000214
12.98000000,-3.72507450,-1.10957922,-1.96293286,-0.53735593,0.96220051,0.01263763,5.97799456,2.39670953,0.00000000,-8.09832930,1.23257641,4.40866174,-3.08380022,0.00000000,-4.57477640,-2.71444831,-5.00000214
12.98500000,-3.73744154,-1.08220152,-1.85504763,-0.53740211,0.96230132,0.01315930,5.99763679,2.40122114,0.00000000,-8.11800772,1.22945272,4.39490760,-3.07154020,0.00000000,-4.52422015,-2.70304384,-5.00000214
12.99000000,-3.73987471,-1.05680612,-1.85025535,-0.53727495,0.96234333,0.01371138,5.99961984,2.41862327,0.00000000,-8.12178742,1.23086348,4.39177551,-3.08010152,0.00000000,-4.52574380,-2.70511117,-5.00000214
