time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,lumbar_extension
0.07000000,-3.31514115,0.66850677,87.58376726,0.58448697,0.95339678,-0.67617109,1.84983326,-4.42114326,0.00000000,-3.45230430,1.71317887,-0.01001646,2.14913180,0.00000000,0.75117764,-4.55878419,-5.00000214
0.07500000,-3.39505091,0.63633532,87.55120027,0.58435467,0.95325131,-0.67604369,2.03272031,-4.51721557,0.00000000,-3.72348015,2.03289167,-0.01576660,2.23761481,0.00000000,0.88119904,-4.81068903,-5.00000214
0.08000000,-3.34350289,0.59247770,87.56542167,0.58445983,0.95327173,-0.67622254,2.00319368,-4.44520313,0.00000000,-3.58242663,1.82844995,0.05784528,2.16319927,0.00000000,0.78325975,-4.67067659,-5.00000214
0.08500000,-3.38804946,0.63597956,87.54019108,0.58440554,0.95331122,-0.67611715,2.02562447,-4.50140849,0.00000000,-3.71405295,2.03650161,-0.03367996,2.21881765,0.00000000,0.90180399,-4.80772269,-5.00000214
0.09000000,-3.35535565,0.59503047,87.55938432,0.58444546,0.95336661,-0.67617074,1.99891578,-4.46252916,0.00000000,-3.57550719,1.81560342,0.03939144,2.18383318,0.00000000,0.81376300,-4.63087437,-5.00000214
0.09500000,-3.36465962,0.69419093,87.53596924,0.58449177,0.95345863,-0.67629824,1.93120650,-4.47973987,0.00000000,-3.68756195,2.05125125,-0.13708825,2.19739632,0.00000000,0.94689461,-4.80346326,-5.00000214
0.10000000,-3.33667546,0.67153899,87.53981734,0.58444850,0.95343117,-0.67632294,1.92143590,-4.44940709,0.00000000,-3.60270865,1.89347739,-0.06715408,2.16772606,0.00000000,0.84792699,-4.69378203,-5.00000214
0.10500000,-3.33671738,0.64545863,87.60771076,0.58417472,0.95332740,-0.67631738,1.91111140,-4.46277660,0.00000000,-3.53326253,1.72624507,0.03049306,2.17191032,0.00000000,0.73013770,-4.55582365,-5.00000214
0.11000000,-3.39622279,0.02215301,87.66707121,0.58495166,0.95286438,-0.67630140,2.69266770,-4.42430539,0.00000000,-3.78546855,1.92596265,0.74618032,2.13308348,0.00000000,0.69842335,-4.90903334,-5.00000214
0.11500000,-3.41954375,0.58842023,87.52640198,0.58420189,0.95321782,-0.67615882,2.18428363,-4.54792252,0.00000000,-3.93299070,2.19587494,0.07376826,2.25525893,0.00000000,0.78375454,-4.58193748,-5.00000214
0.12000000,-3.41574478,0.54994907,87.54948769,0.58413837,0.95317638,-0.67626523,2.18193303,-4.55047303,0.00000000,-3.86668369,2.13218043,0.10467204,2.27239145,0.00000000,0.77481693,-4.57348603,-5.00000214
0.12500000,-3.35247813,0.35750159,87.69413266,0.58501834,0.95339063,-0.67651875,2.23854690,-4.39024876,0.00000000,-3.66816885,1.95350019,0.34285443,2.12246369,0.00000000,0.70649671,-4.67347470,-5.00000214
0.13000000,-3.39262043,0.65369588,87.56047954,0.58414303,0.95331934,-0.67647650,2.05127119,-4.52542679,0.00000000,-3.86198026,2.12493064,-0.06639719,2.26110690,0.00000000,0.87020887,-4.60520075,-5.00000214
0.13500000,-3.40551344,0.70384120,87.57706277,0.58409926,0.95331101,-0.67655533,1.97939520,-4.53926977,0.00000000,-3.83463091,2.12951636,-0.12466742,2.26408303,0.00000000,0.88077107,-4.75010727,-5.00000214
0.14000000,-3.39907134,0.13326330,87.73075437,0.58473925,0.95297490,-0.67659962,2.52502976,-4.44095967,0.00000000,-3.75468017,1.91604488,0.61800769,2.16786312,0.00000000,0.66678927,-4.86562849,-5.00000214
0.14500000,-3.45323246,0.47858632,87.57726502,0.58393622,0.95299557,-0.67652834,2.31186462,-4.59381918,0.00000000,-4.01022887,2.09432293,0.20993698,2.31354241,0.00000000,0.70287599,-4.65973243,-5.00000214
0.15000000,-3.37928153,0.50518765,87.59487768,0.58398600,0.95308692,-0.67663712,2.16872794,-4.51037898,0.00000000,-3.79645236,1.98653237,0.20350223,2.23178337,0.00000000,0.63122268,-4.51478074,-5.00000214
0.15500000,-3.36351037,0.50459737,87.60752019,0.58388780,0.95304849,-0.67676208,2.11118325,-4.49877595,0.00000000,-3.69632860,1.89569206,0.22324425,2.21686009,0.00000000,0.57233745,-4.43130832,-5.00000214
0.16000000,-3.35794122,0.50762027,87.65677698,0.58378635,0.95311056,-0.67688884,2.06835983,-4.49623237,0.00000000,-3.64783369,1.82751631,0.23252877,2.21734198,0.00000000,0.53916901,-4.38932196,-5.00000214
0.16500000,-3.42401544,0.69319083,87.58505005,0.58391266,0.95331650,-0.67703957,1.96045663,-4.56540539,0.00000000,-3.85411496,2.24564371,-0.14905261,2.28699679,0.00000000,0.90600037,-4.79446883,-5.00000214
0.17000000,-3.40607413,0.67103427,87.60648259,0.58367936,0.95327460,-0.67709586,1.92068531,-4.56104577,0.00000000,-3.73432774,2.08983186,-0.08292713,2.28130166,0.00000000,0.80664506,-4.67396602,-5.00000214
0.17500000,-3.43340757,0.64254065,87.62115141,0.58360993,0.95323235,-0.67714231,1.96821908,-4.59716056,0.00000000,-3.79642602,2.23470207,-0.07636998,2.31867117,0.00000000,0.86524201,-4.79359332,-5.00000214
0.18000000,-3.40724582,0.62020302,87.65309076,0.58362540,0.95321239,-0.67722027,1.93798555,-4.56635866,0.00000000,-3.70371022,2.09343668,-0.01391865,2.28574170,0.00000000,0.77879158,-4.70159539,-5.00000214
0.18500000,-3.39013104,0.61556908,87.65985677,0.58360710,0.95324565,-0.67735552,1.90187948,-4.54935099,0.00000000,-3.63890946,2.01734767,-0.01048341,2.27562988,0.00000000,0.76323612,-4.60306514,-5.00000214
0.19000000,-3.42904918,0.70906527,87.57909414,0.58376483,0.95334410,-0.67755743,1.84693639,-4.58705482,0.00000000,-3.73648825,2.23350169,-0.23818354,2.31024916,0.00000000,0.99253229,-4.84573567,-5.00000214
0.19500000,-3.40826109,0.69330607,87.61400043,0.58363832,0.95332902,-0.67761595,1.79433103,-4.56764954,0.00000000,-3.61290533,2.05493836,-0.17873185,2.29221096,0.00000000,0.89310168,-4.70338168,-5.00000214
0.20000000,-3.37423016,0.69039925,87.62191904,0.58362851,0.95333479,-0.67767423,1.73210701,-4.53105917,0.00000000,-3.48436696,1.90618094,-0.13599164,2.25616008,0.00000000,0.78844142,-4.57603833,-5.00000214
0.20500000,-3.39805799,0.13999589,87.76698778,0.58443665,0.95306043,-0.67776883,2.31812035,-4.45961386,0.00000000,-3.56652848,1.97263827,0.49907064,2.19171727,0.00000000,0.74800730,-4.86777677,-5.00000214
0.21000000,-3.35637063,0.11144808,87.77359349,0.58449787,0.95303147,-0.67795490,2.26499759,-4.41033009,0.00000000,-3.41528146,1.82941694,0.54997563,2.13846350,0.00000000,0.66453951,-4.73647775,-5.00000214
0.21500000,-3.42386063,0.69497895,87.62475883,0.58360884,0.95330460,-0.67797151,1.77055885,-4.59124180,0.00000000,-3.64767843,2.20200478,-0.24227512,2.31717840,0.00000000,0.97056693,-4.77587693,-5.00000214
0.22000000,-3.41067585,0.65948753,87.63561100,0.58350746,0.95325789,-0.67805531,1.75205755,-4.58046511,0.00000000,-3.53645168,2.08387504,-0.18617492,2.30178127,0.00000000,0.92339903,-4.71464356,-5.00000214
0.22500000,-3.39151708,0.62781195,87.62384167,0.58345798,0.95323881,-0.67819021,1.72128752,-4.56094451,0.00000000,-3.40785676,1.92481245,-0.13053842,2.28895914,0.00000000,0.84032799,-4.56862372,-5.00000214
0.23000000,-3.39695004,0.69081194,87.63716425,0.58349978,0.95335123,-0.67822798,1.67598348,-4.57198938,0.00000000,-3.48263041,1.99707829,-0.21007786,2.29687791,0.00000000,0.86355420,-4.62260567,-5.00000214
0.23500000,-3.38725717,0.63899734,87.66252515,0.58349425,0.95329287,-0.67840096,1.66207038,-4.55859013,0.00000000,-3.37131051,1.91274075,-0.15521268,2.28562234,0.00000000,0.84230967,-4.51129542,-5.00000214
0.24000000,-3.35299793,0.59716789,87.66488611,0.58341887,0.95322971,-0.67852912,1.66725681,-4.52572892,0.00000000,-3.30171628,1.82398400,-0.07326618,2.24865257,0.00000000,0.74753292,-4.45442648,-5.00000214
0.24500000,-3.33869068,0.61068709,87.70601913,0.58323230,0.95325802,-0.67847952,1.62816966,-4.51710956,0.00000000,-3.25536707,1.76255403,-0.03735524,2.24310705,0.00000000,0.66133022,-4.37369003,-5.00000214
0.25000000,-3.43084148,0.66651524,87.63129727,0.58328266,0.95327873,-0.67865543,1.69349653,-4.61984433,0.00000000,-3.52800950,2.21265449,-0.23930191,2.34378918,0.00000000,0.93647788,-4.66703612,-5.00000214
0.25500000,-3.39658809,0.63410064,87.63282771,0.58331109,0.95327137,-0.67876657,1.64640205,-4.57856595,0.00000000,-3.37054179,2.02780628,-0.16846642,2.30006402,0.00000000,0.82394142,-4.49969749,-5.00000214
0.26000000,-3.37259740,0.61516321,87.68144378,0.58317327,0.95333032,-0.67889980,1.60044839,-4.56351368,0.00000000,-3.27491240,1.90106375,-0.11769542,2.28682828,0.00000000,0.74235832,-4.39084263,-5.00000214
0.26500000,-3.34276976,0.56166371,87.69123801,0.58331913,0.95321751,-0.67899123,1.62096633,-4.51760887,0.00000000,-3.20922150,1.80694366,-0.04537717,2.24405134,0.00000000,0.68984012,-4.32326616,-5.00000214
0.27000000,-3.33191415,0.52002374,87.73684047,0.58321278,0.95313340,-0.67909978,1.63726192,-4.51062056,0.00000000,-3.17420714,1.74592863,0.02892832,2.22792324,0.00000000,0.62976846,-4.32554341,-5.00000214
0.27500000,-3.43077747,0.64855219,87.66290082,0.58319623,0.95325396,-0.67932050,1.63197048,-4.62852586,0.00000000,-3.46528984,2.20378070,-0.30187188,2.35040869,0.00000000,1.01672717,-4.75019889,-5.00000214
0.28000000,-3.41458339,0.63759755,87.71087182,0.58313538,0.95320686,-0.67933538,1.59861996,-4.60863543,0.00000000,-3.39248800,2.07441013,-0.24808164,2.33225049,0.00000000,0.93229019,-4.64917785,-5.00000214
0.28500000,-3.40746753,0.66681870,87.68408752,0.58327038,0.95323884,-0.67939878,1.56687619,-4.59836388,0.00000000,-3.39421121,2.07293377,-0.29422316,2.31757186,0.00000000,0.93305281,-4.63532864,-5.00000214
0.29000000,-3.40494600,0.63826450,87.64391167,0.58335650,0.95322928,-0.67966096,1.57435765,-4.59245437,0.00000000,-3.36768013,2.06259758,-0.31112924,2.31704113,0.00000000,0.97478512,-4.59240097,-5.00000214
0.29500000,-3.39757556,0.61774909,87.71022429,0.58315488,0.95324652,-0.67968522,1.56555768,-4.59594877,0.00000000,-3.32968841,1.96998558,-0.26461434,2.32293883,0.00000000,0.94452425,-4.50447391,-5.00000214
0.30000000,-3.28352378,1.09186742,87.61751822,0.58409735,0.95404358,-0.68054438,0.93264157,-4.42279846,0.00000000,-3.19729200,2.10155249,-1.07401366,2.15359695,0.00000000,1.41185972,-4.85814049,-5.00000214
0.30500000,-3.27821180,1.03646852,87.63109329,0.58403669,0.95397503,-0.68064519,0.96805203,-4.41533840,0.00000000,-3.14752743,1.99111652,-0.98102902,2.14294006,0.00000000,1.33454951,-4.80816084,-5.00000214
0.31000000,-3.24857592,1.02322458,87.65005592,0.58401223,0.95396491,-0.68073630,0.93894873,-4.38526965,0.00000000,-3.07340482,1.85331283,-0.92511822,2.11059738,0.00000000,1.22060356,-4.70741299,-5.00000214
0.31500000,-3.43703361,0.59213724,87.61188436,0.58326018,0.95311146,-0.68024192,1.69662004,-4.63461656,0.00000000,-3.58104376,2.32778755,-0.39306658,2.35756520,0.00000000,1.18189801,-4.71488146,-5.00000214
0.32000000,-3.39843127,0.56942573,87.65256133,0.58321784,0.95312254,-0.68034812,1.65290893,-4.59489350,0.00000000,-3.46793169,2.17709822,-0.32475961,2.31568187,0.00000000,1.07151014,-4.59848283,-5.00000214
0.32500000,-3.36730997,0.52811262,87.64256879,0.58324971,0.95309026,-0.68043651,1.65730018,-4.55383630,0.00000000,-3.37768533,2.04333155,-0.24761399,2.27893297,0.00000000,0.98759825,-4.48346373,-5.00000214
0.33000000,-3.27677346,0.60823640,87.66522869,0.58374922,0.95340982,-0.68092063,1.48016756,-4.41600073,0.00000000,-3.28442072,1.93787378,-0.34846331,2.14749929,0.00000000,0.93486251,-4.38543453,-5.00000214
0.33500000,-3.31721213,0.96807513,87.61280115,0.58388125,0.95383873,-0.68118383,1.08913337,-4.47130742,0.00000000,-3.31662325,2.20832365,-0.94512089,2.19900830,0.00000000,1.32741488,-4.67503709,-5.00000214
0.34000000,-3.32245951,0.95523436,87.67226855,0.58365463,0.95378568,-0.68135350,1.03933451,-4.48717423,0.00000000,-3.23256361,2.12777375,-0.89919542,2.21803881,0.00000000,1.25188520,-4.64146606,-5.00000214
0.34500000,-3.30779993,0.97033477,87.70288458,0.58361080,0.95383456,-0.68143378,0.96516705,-4.47413818,0.00000000,-3.14347873,2.00408955,-0.88642656,2.20834505,0.00000000,1.17064965,-4.52383327,-5.00000214
0.35000000,-3.31345533,0.96644913,87.69451349,0.58362637,0.95377160,-0.68160461,0.96796409,-4.48119809,0.00000000,-3.15663202,2.08066311,-0.92363809,2.21664397,0.00000000,1.23804634,-4.59054678,-5.00000214
0.35500000,-3.31035876,0.92896442,87.69728816,0.58358973,0.95369171,-0.68166796,1.00015062,-4.47689357,0.00000000,-3.14415895,2.02332375,-0.86601656,2.21081122,0.00000000,1.19774382,-4.56833587,-5.00000214
0.36000000,-3.33982448,0.93911049,87.68994217,0.58351024,0.95365138,-0.68172997,1.02678280,-4.51502863,0.00000000,-3.22751924,2.11739358,-0.88661811,2.24678593,0.00000000,1.21687859,-4.64061188,-5.00000214
0.36500000,-3.31922307,0.89739616,87.69399216,0.58346538,0.95363368,-0.68184150,1.02318503,-4.49364751,0.00000000,-3.14357770,2.00517457,-0.82893087,2.22827095,0.00000000,1.16726124,-4.49237443,-5.00000214
0.37000000,-3.30074230,0.87059745,87.71645866,0.58341270,0.95363049,-0.68196080,1.01209877,-4.47548367,0.00000000,-3.08567922,1.89770648,-0.76546344,2.21126378,0.00000000,1.07374606,-4.41848162,-5.00000214
0.37500000,-3.35332042,0.93498950,87.68516902,0.58343636,0.95368039,-0.68205723,1.01170767,-4.54009272,0.00000000,-3.24609636,2.27367103,-0.92408984,2.27141829,0.00000000,1.25597926,-4.64288050,-5.00000214
0.38000000,-3.34546899,0.88148738,87.67385904,0.58337369,0.95360945,-0.68222817,1.05262391,-4.53464154,0.00000000,-3.21513139,2.16871866,-0.86534178,2.26608932,0.00000000,1.22601413,-4.57588090,-5.00000214
0.38500000,-3.32247060,0.83569366,87.69229016,0.58331353,0.95352755,-0.68230042,1.07320887,-4.50717757,0.00000000,-3.15926000,2.02055978,-0.75671987,2.24063865,0.00000000,1.10069986,-4.47432650,-5.00000214
0.39000000,-3.33069176,0.83597383,87.70673155,0.58332445,0.95353629,-0.68235793,1.04809512,-4.51025255,0.00000000,-3.10596255,1.91297675,-0.72423049,2.24588754,0.00000000,1.01857103,-4.39512898,-5.00000214
0.39500000,-3.30112487,0.81757064,87.71763310,0.58327234,0.95350751,-0.68252501,1.01369450,-4.48599892,0.00000000,-3.03101023,1.86773622,-0.70484401,2.21709255,0.00000000,0.98454977,-4.31770604,-5.00000214
0.40000000,-3.37608201,0.90125051,87.66096639,0.58318769,0.95357467,-0.68269248,1.03377789,-4.58762658,0.00000000,-3.29176834,2.33262720,-0.95152755,2.31722616,0.00000000,1.30166917,-4.67949589,-5.00000214
0.40500000,-3.35478621,0.84265163,87.65290315,0.58329190,0.95350985,-0.68279473,1.06145379,-4.55349710,0.00000000,-3.21367362,2.18275669,-0.86016911,2.28530846,0.00000000,1.21924665,-4.56747461,-5.00000214
0.41000000,-3.38261392,0.91258012,87.63317369,0.58328426,0.95354115,-0.68294013,1.03318197,-4.58908077,0.00000000,-3.32930860,2.36440975,-0.98807676,2.31743423,0.00000000,1.31425487,-4.65950975,-5.00000214
0.41500000,-3.38014313,0.85030475,87.65578947,0.58305512,0.95343827,-0.68311475,1.06887307,-4.59429038,0.00000000,-3.28552952,2.31144973,-0.92194932,2.32655564,0.00000000,1.30269813,-4.62739134,-5.00000214
0.42000000,-3.39738428,0.89593330,87.63715396,0.58323073,0.95350431,-0.68312699,1.03215622,-4.60446918,0.00000000,-3.30923679,2.32702376,-0.96623814,2.33678911,0.00000000,1.28801302,-4.61084621,-5.00000214
0.42500000,-3.38926698,0.83480692,87.62652767,0.58319556,0.95344794,-0.68342593,1.05186305,-4.59788630,0.00000000,-3.26732931,2.37426579,-0.93922656,2.33277229,0.00000000,1.30700061,-4.49835977,-5.00000214
0.43000000,-3.36151005,0.84121064,87.64143144,0.58323059,0.95345559,-0.68339477,1.02126904,-4.56669153,0.00000000,-3.21422723,2.21617124,-0.88208041,2.29719640,0.00000000,1.17454352,-4.42496014,-5.00000214
0.43500000,-3.34953214,0.81082082,87.67146420,0.58317649,0.95345047,-0.68347570,1.01824753,-4.55512172,0.00000000,-3.15249434,2.08221865,-0.79960332,2.28743462,0.00000000,1.06498678,-4.33908485,-5.00000214
0.44000000,-3.34146446,0.76138783,87.67229334,0.58310366,0.95334698,-0.68360885,1.04572499,-4.54709703,0.00000000,-3.10529280,1.97756672,-0.72079175,2.28205528,0.00000000,0.99981271,-4.23694209,-5.00000214
0.44500000,-3.42553005,0.83387460,87.60561537,0.58308738,0.95334589,-0.68375964,1.09082118,-4.64662650,0.00000000,-3.37561896,2.49075759,-0.94991892,2.38453070,0.00000000,1.29775345,-4.41400024,-5.00000214
0.45000000,-3.40334196,0.81931528,87.63534755,0.58308828,0.95329840,-0.68383679,1.07173787,-4.61785514,0.00000000,-3.32591150,2.42323546,-0.90342431,2.34884709,0.00000000,1.23263181,-4.54634979,-5.00000214
0.45500000,-3.40217069,0.85863862,87.63615439,0.58310832,0.95338136,-0.68390447,1.01940718,-4.61873713,0.00000000,-3.31985079,2.37989550,-0.95353589,2.35810004,0.00000000,1.22626134,-4.49186343,-5.00000214
0.46000000,-3.41222673,0.85531799,87.61125291,0.58314378,0.95337935,-0.68409927,1.02873837,-4.63366397,0.00000000,-3.35960996,2.50118347,-1.02737249,2.36812694,0.00000000,1.36167909,-4.57912436,-5.00000214
0.46500000,-3.39055277,0.80397560,87.61682242,0.58309290,0.95332774,-0.68419572,1.04121679,-4.60907511,0.00000000,-3.26519140,2.31090680,-0.92367121,2.34403835,0.00000000,1.24423318,-4.46135969,-5.00000214
0.47000000,-3.42742048,0.83465302,87.60306159,0.58304955,0.95332948,-0.68436887,1.03887044,-4.65254395,0.00000000,-3.35651857,2.50040555,-1.02734130,2.38824103,0.00000000,1.37375261,-4.57267067,-5.00000214
0.47500000,-3.41095482,0.81339118,87.59911620,0.58303193,0.95335166,-0.68445566,1.01520980,-4.63101713,0.00000000,-3.25819557,2.31414102,-0.96397506,2.37252292,0.00000000,1.26810443,-4.40663327,-5.00000214
0.48000000,-3.38047833,0.79283531,87.62894999,0.58302426,0.95333694,-0.68452836,0.98327684,-4.59979344,0.00000000,-3.15936457,2.17349907,-0.91223741,2.33617191,0.00000000,1.19189291,-4.28751968,-5.00000214
0.48500000,-3.35861548,0.75169176,87.65002296,0.58294477,0.95329743,-0.68475511,0.96558269,-4.58059658,0.00000000,-3.07576412,2.09206651,-0.86900240,2.31784241,0.00000000,1.15167142,-4.21484642,-5.00000214
0.49000000,-3.42235268,0.85823795,87.60049543,0.58307666,0.95336508,-0.68475005,0.96907595,-4.65070457,0.00000000,-3.31998019,2.51460596,-1.12166318,2.38990183,0.00000000,1.45372117,-4.56926184,-5.00000214
0.49500000,-3.40020282,0.83566888,87.62169843,0.58302418,0.95334142,-0.68482074,0.95010239,-4.62757329,0.00000000,-3.23884404,2.36827508,-1.06219847,2.36434616,0.00000000,1.36740929,-4.45742460,-5.00000214
0.50000000,-3.39537436,0.80941812,87.62609251,0.58298222,0.95328921,-0.68491278,0.94516986,-4.61834423,0.00000000,-3.16268975,2.21147058,-1.00420471,2.35823129,0.00000000,1.28292553,-4.34404782,-5.00000214
0.50500000,-3.38592262,0.82087325,87.66723047,0.58295388,0.95329492,-0.68505007,0.90873430,-4.60607664,0.00000000,-3.16928507,2.30823696,-1.05365345,2.34972722,0.00000000,1.35144569,-4.38201996,-5.00000214
0.51000000,-3.37692563,0.82589108,87.64488015,0.58292939,0.95332471,-0.68514521,0.86295910,-4.60680147,0.00000000,-3.08960022,2.21401126,-1.04611012,2.34177928,0.00000000,1.28890821,-4.29799975,-5.00000214
0.51500000,-3.38690342,0.87150919,87.63986359,0.58302049,0.95339254,-0.68523763,0.83224272,-4.61675345,0.00000000,-3.14411953,2.28605578,-1.11384718,2.35322134,0.00000000,1.31930996,-4.34733921,-5.00000214
0.52000000,-3.36622242,0.82798209,87.65196171,0.58299034,0.95335477,-0.68534876,0.84230896,-4.59296252,0.00000000,-3.07580134,2.16668950,-1.04860149,2.33091065,0.00000000,1.26446226,-4.26553366,-5.00000214
0.52500000,-3.42856261,0.89612174,87.60951740,0.58308882,0.95336371,-0.68549893,0.84997646,-4.65877783,0.00000000,-3.26863448,2.55706670,-1.26983057,2.39560841,0.00000000,1.57096411,-4.60597817,-5.00000214
0.53000000,-3.40917909,0.86887520,87.62100858,0.58296825,0.95333768,-0.68561739,0.83190326,-4.64115950,0.00000000,-3.18506399,2.41116030,-1.21717277,2.37640402,0.00000000,1.49270119,-4.49945613,-5.00000214
0.53500000,-3.40012266,0.84809441,87.64481162,0.58295345,0.95334141,-0.68573073,0.80133485,-4.63041084,0.00000000,-3.09635595,2.30287060,-1.19960523,2.37272944,0.00000000,1.47052456,-4.35250674,-5.00000214
0.54000000,-3.37598590,0.83911279,87.66170771,0.58299238,0.95335001,-0.68581046,0.76724129,-4.60285984,0.00000000,-3.02827390,2.22429227,-1.16927954,2.34222448,0.00000000,1.41048816,-4.28748262,-5.00000214
0.54500000,-3.38462267,0.90468736,87.66944414,0.58301431,0.95348016,-0.68583844,0.71652030,-4.61476787,0.00000000,-3.08936347,2.28187473,-1.24436972,2.36051251,0.00000000,1.42309341,-4.32948649,-5.00000214
0.55000000,-3.37780525,0.85038380,87.66711238,0.58302062,0.95338181,-0.68594754,0.75617809,-4.60315703,0.00000000,-3.05385146,2.26045417,-1.19055884,2.34125510,0.00000000,1.42452378,-4.32046017,-5.00000214
0.55500000,-3.44177961,0.83737439,87.62628526,0.58298953,0.95331711,-0.68614508,0.84399256,-4.67455630,0.00000000,-3.22325240,2.55828974,-1.28107684,2.41568336,0.00000000,1.62405621,-4.51273431,-5.00000214
0.56000000,-3.41758074,0.76080171,87.63245424,0.58289301,0.95329497,-0.68635469,0.86545314,-4.64905281,0.00000000,-3.12294022,2.39051619,-1.20385936,2.39927914,0.00000000,1.59837336,-4.34892029,-5.00000214
0.56500000,-3.42010232,0.83939569,87.63178810,0.58297806,0.95342299,-0.68625022,0.81362752,-4.65383883,0.00000000,-3.19072520,2.43721867,-1.28169960,2.40082421,0.00000000,1.59129663,-4.39177901,-5.00000214
0.57000000,-3.38222181,0.79048794,87.66918803,0.58304394,0.95336249,-0.68641331,0.77453992,-4.60474281,0.00000000,-3.04112052,2.30156029,-1.19677818,2.34566689,0.00000000,1.49347495,-4.27612675,-5.00000214
0.57500000,-3.37632540,0.76640887,87.67789975,0.58305030,0.95331161,-0.68647770,0.76771803,-4.59691492,0.00000000,-2.97843727,2.19771929,-1.13676176,2.33824167,0.00000000,1.41767805,-4.20577816,-5.00000214
0.58000000,-3.37315429,0.71379972,87.70048511,0.58289999,0.95318600,-0.68668915,0.79677783,-4.59709318,0.00000000,-2.95180519,2.17823674,-1.08127968,2.34499543,0.00000000,1.39965738,-4.20014428,-5.00000214
0.58500000,-3.36507849,0.65979137,87.69834484,0.58287815,0.95312321,-0.68686262,0.81760374,-4.58477989,0.00000000,-2.88428606,2.08770517,-1.01906109,2.32778065,0.00000000,1.36326991,-4.15289406,-5.00000214
0.59000000,-3.43492651,0.77916060,87.65680250,0.58299220,0.95323942,-0.68683628,0.81135759,-4.66255732,0.00000000,-3.14987590,2.56874585,-1.25590393,2.40430789,0.00000000,1.60453065,-4.48512315,-5.00000214
