time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,lumbar_extension
0.14000000,0.10957106,3.40553358,-2.28324961,-0.72342805,0.95293196,0.00974223,2.57954047,-4.44636723,0.00000000,-3.80911550,1.97281945,0.64938557,2.17372499,0.00000000,0.65793698,-4.85872526,-5.00000214
0.14500000,0.65976295,3.43416627,-2.46242371,-0.72336539,0.95320931,0.00899735,2.05612453,-4.57762838,0.00000000,-3.91654001,2.26817347,-0.05237373,2.29623929,0.00000000,0.82767554,-4.72905505,-5.00000214
0.15000000,0.64744919,3.38109627,-2.45785327,-0.72327357,0.95324478,0.00903264,1.99825902,-4.51561168,0.00000000,-3.77827626,2.07338196,-0.00460975,2.23816466,0.00000000,0.72988389,-4.59271249,-5.00000214
0.15500000,0.62055469,3.37139074,-2.41592285,-0.72318289,0.95319592,0.00886399,1.97228818,-4.51580757,0.00000000,-3.68763195,1.94216033,0.05889345,2.23334835,0.00000000,0.65440436,-4.49900509,-5.00000214
0.16000000,0.60147936,3.34922931,-2.39328356,-0.72309612,0.95323373,0.00883931,1.95331195,-4.48411712,0.00000000,-3.61349802,1.82203439,0.10986755,2.20993424,0.00000000,0.57865900,-4.42296696,-5.00000214
0.16500000,0.59398890,3.34530437,-2.37860559,-0.72299371,0.95325383,0.00883675,1.92127283,-4.47629187,0.00000000,-3.54522889,1.76874279,0.12255733,2.19808134,0.00000000,0.55607861,-4.37391604,-5.00000214
0.17000000,0.59042716,3.34616069,-2.34948616,-0.72289927,0.95320868,0.00859294,1.88440060,-4.49314023,0.00000000,-3.49308156,1.74213104,0.12901606,2.21355731,0.00000000,0.53984870,-4.34036540,-5.00000214
0.17500000,0.63417860,3.41879880,-2.42821728,-0.72285758,0.95321723,0.00862770,1.99423755,-4.57944191,0.00000000,-3.82910715,2.25908145,-0.07473335,2.30071629,0.00000000,0.87832461,-4.80228434,-5.00000214
0.18000000,0.60709799,3.39914963,-2.42694845,-0.72278781,0.95319031,0.00869523,1.96838825,-4.55352299,0.00000000,-3.71419311,2.10501460,-0.00246055,2.27301522,0.00000000,0.77437336,-4.70068328,-5.00000214
0.18500000,0.68297186,3.42156540,-2.43540348,-0.72264423,0.95329553,0.00865583,1.90143497,-4.58688266,0.00000000,-3.77503326,2.24304289,-0.15394212,2.31231407,0.00000000,0.91059319,-4.76877662,-5.00000214
0.19000000,0.64882660,3.40653325,-2.44502015,-0.72254564,0.95327639,0.00873317,1.88596449,-4.56081175,0.00000000,-3.65734012,2.08130367,-0.08667999,2.28462184,0.00000000,0.82345977,-4.66164831,-5.00000214
0.19500000,0.63850796,3.38637154,-2.40307244,-0.72241486,0.95326982,0.00860912,1.82552414,-4.54239866,0.00000000,-3.54819199,1.93967804,-0.05556799,2.26668353,0.00000000,0.76308718,-4.55260616,-5.00000214
0.20000000,0.72967669,3.42042635,-2.44002222,-0.72234055,0.95335143,0.00864843,1.77183368,-4.58553833,0.00000000,-3.65796042,2.18278424,-0.24487102,2.30780553,0.00000000,0.94672373,-4.79032515,-5.00000214
0.20500000,0.12965195,3.39419416,-2.23375662,-0.72222300,0.95304024,0.00941340,2.32811108,-4.45675335,0.00000000,-3.57250013,1.98862305,0.52231574,2.18650187,0.00000000,0.71971441,-4.83510866,-5.00000214
0.21000000,0.10612613,3.36219874,-2.22828175,-0.72207405,0.95301073,0.00946684,2.28646200,-4.41885413,0.00000000,-3.44943816,1.86736267,0.56180305,2.14635801,0.00000000,0.65861863,-4.73904853,-5.00000214
0.21500000,0.72386715,3.41315960,-2.43739445,-0.72190950,0.95334805,0.00863592,1.69082675,-4.58031864,0.00000000,-3.54678036,2.11802517,-0.32953590,2.30544714,0.00000000,1.06659246,-4.78940491,-5.00000214
0.22000000,0.69671160,3.39330508,-2.39688367,-0.72189542,0.95332897,0.00849017,1.66605915,-4.56489432,0.00000000,-3.44302451,1.95705766,-0.23092116,2.28618665,0.00000000,0.92675846,-4.68513022,-5.00000214
0.22500000,0.66379958,3.39449548,-2.38602374,-0.72178379,0.95329412,0.00844278,1.65852569,-4.56588528,0.00000000,-3.37860915,1.89780680,-0.18538800,2.29240214,0.00000000,0.88414183,-4.59398215,-5.00000214
0.23000000,0.68917862,3.41377880,-2.42525702,-0.72169014,0.95332611,0.00853831,1.69075361,-4.58876955,0.00000000,-3.51642550,2.14777021,-0.27160147,2.31361653,0.00000000,0.99023515,-4.73501762,-5.00000214
0.23500000,0.66074378,3.40326621,-2.38271932,-0.72159099,0.95330489,0.00848897,1.66694759,-4.57929813,0.00000000,-3.43325508,2.01250571,-0.21672975,2.30577401,0.00000000,0.92674418,-4.61096811,-5.00000214
0.24000000,0.61806646,3.37021243,-2.37044958,-0.72149037,0.95324672,0.00841135,1.67274589,-4.54620069,0.00000000,-3.35682606,1.90137371,-0.11951118,2.27021994,0.00000000,0.81246876,-4.53774248,-5.00000214
0.24500000,0.62488530,3.35063461,-2.33284423,-0.72151827,0.95327194,0.00824300,1.63068553,-4.53053577,0.00000000,-3.29182003,1.81690977,-0.07230577,2.25630114,0.00000000,0.71093346,-4.43424715,-5.00000214
0.25000000,0.58700622,3.36065341,-2.33410837,-0.72134236,0.95324241,0.00819311,1.63056113,-4.54182264,0.00000000,-3.22112822,1.74174675,-0.02187751,2.26744193,0.00000000,0.65634706,-4.34041940,-5.00000214
0.25500000,0.57801875,3.35010180,-2.33862711,-0.72121438,0.95324572,0.00824843,1.59930413,-4.52765451,0.00000000,-3.15718055,1.70901164,-0.01347095,2.24861797,0.00000000,0.62311818,-4.26460705,-5.00000214
0.26000000,0.56843697,3.33105812,-2.31144439,-0.72106316,0.95330486,0.00816499,1.56837576,-4.51388990,0.00000000,-3.11257023,1.67188021,-0.00006390,2.23688396,0.00000000,0.59142249,-4.20865823,-5.00000214
0.26500000,0.60604719,3.41772630,-2.39832914,-0.72101845,0.95322493,0.00839102,1.71832037,-4.59968190,0.00000000,-3.51225429,2.24679669,-0.21150308,2.32386436,0.00000000,0.95848738,-4.65977107,-5.00000214
0.27000000,0.55544643,3.37946221,-2.35102663,-0.72092197,0.95313713,0.00830033,1.71451004,-4.56106522,0.00000000,-3.39699211,2.04927047,-0.09451963,2.27891173,0.00000000,0.81841506,-4.57413220,-5.00000214
0.27500000,0.64446058,3.42459545,-2.38500245,-0.72068852,0.95323683,0.00821490,1.65129915,-4.61935436,0.00000000,-3.49532243,2.23667165,-0.29817690,2.34419504,0.00000000,1.02435469,-4.75739422,-5.00000214
0.28000000,0.63359201,3.41419176,-2.34139941,-0.72066214,0.95319424,0.00815677,1.61502428,-4.60918589,0.00000000,-3.40497050,2.09240485,-0.24174687,2.32797829,0.00000000,0.92660905,-4.65102172,-5.00000214
0.28500000,0.58483732,3.42024324,-2.34347575,-0.72053359,0.95312371,0.00823723,1.66570059,-4.61184864,0.00000000,-3.42660552,2.12345560,-0.24660686,2.32842710,0.00000000,1.01914102,-4.66255992,-5.00000214
0.29000000,0.57159662,3.40833173,-2.38757518,-0.72030790,0.95314256,0.00835122,1.64956770,-4.59313073,0.00000000,-3.37207608,2.05545363,-0.26105889,2.31934100,0.00000000,1.01738952,-4.57812988,-5.00000214
0.29500000,0.57551144,3.38624306,-2.35115515,-0.72033514,0.95318953,0.00821656,1.61520378,-4.57515629,0.00000000,-3.31275392,1.92674657,-0.20919480,2.30242949,0.00000000,0.91895270,-4.47873834,-5.00000214
0.30000000,1.05836963,3.29143081,-2.44455052,-0.71946888,0.95398486,0.00910632,0.99225703,-4.42934961,0.00000000,-3.24121350,2.16859770,-1.02429569,2.15970223,0.00000000,1.39136736,-4.84203784,-5.00000214
0.30500000,1.01440246,3.28120995,-2.42401580,-0.71938600,0.95393723,0.00903262,1.01304313,-4.41804029,0.00000000,-3.18597418,2.02038677,-0.93767156,2.14574550,0.00000000,1.30255050,-4.78822740,-5.00000214
0.31000000,1.00284016,3.25717694,-2.40153849,-0.71928994,0.95392605,0.00899224,0.98052566,-4.39484233,0.00000000,-3.10969225,1.90007920,-0.89395243,2.12091433,0.00000000,1.21519721,-4.70396028,-5.00000214
0.31500000,0.61824379,3.43930840,-2.43111269,-0.71974031,0.95313734,0.00827994,1.66593944,-4.63782777,0.00000000,-3.57219690,2.33599750,-0.43545964,2.35952664,0.00000000,1.21212932,-4.73949000,-5.00000214
0.32000000,0.59019329,3.38811165,-2.42385494,-0.71962684,0.95315376,0.00830646,1.63210166,-4.57866852,0.00000000,-3.45159848,2.17551180,-0.36610347,2.29968691,0.00000000,1.09731738,-4.61329725,-5.00000214
0.32500000,0.54385033,3.37848355,-2.35848540,-0.71948340,0.95311094,0.00824047,1.63051131,-4.56910865,0.00000000,-3.38942794,2.05919919,-0.28497352,2.28969664,0.00000000,1.02687358,-4.50618036,-5.00000214
0.33000000,0.61179565,3.27688910,-2.37227374,-0.71907686,0.95341479,0.00880034,1.48202279,-4.41281725,0.00000000,-3.29293523,1.95422072,-0.35984636,2.14208762,0.00000000,0.95470330,-4.41389410,-5.00000214
0.33500000,0.64967239,3.26886616,-2.36605749,-0.71894952,0.95348507,0.00877563,1.38982962,-4.40387772,0.00000000,-3.20318396,1.85244615,-0.40111068,2.13750132,0.00000000,0.92801611,-4.31498194,-5.00000214
0.34000000,0.69225607,3.28987177,-2.31492339,-0.71876948,0.95347244,0.00855553,1.30369393,-4.44309790,0.00000000,-3.17304483,1.85599250,-0.45448275,2.17480744,0.00000000,0.93364703,-4.31383066,-5.00000214
0.34500000,0.77401360,3.29271793,-2.29244233,-0.71867065,0.95359861,0.00851872,1.17446162,-4.45274346,0.00000000,-3.13049223,1.87865143,-0.55556563,2.18700116,0.00000000,0.94376908,-4.30067104,-5.00000214
0.35000000,0.77315298,3.27205855,-2.31646989,-0.71854298,0.95354626,0.00856972,1.15750374,-4.42622056,0.00000000,-3.08747136,1.81059292,-0.55126173,2.16278979,0.00000000,0.91338916,-4.28193059,-5.00000214
0.35500000,0.97474109,3.34284813,-2.39096504,-0.71834066,0.95370764,0.00862973,1.02507491,-4.51467286,0.00000000,-3.29367797,2.26868694,-0.97002247,2.24948633,0.00000000,1.32046534,-4.69804241,-5.00000214
0.36000000,0.95296112,3.33908113,-2.37481294,-0.71827006,0.95366963,0.00851167,1.02907658,-4.51550586,0.00000000,-3.25998605,2.15526324,-0.91103776,2.24739964,0.00000000,1.23935187,-4.65988080,-5.00000214
0.36500000,0.90991044,3.31646655,-2.36552599,-0.71816419,0.95365253,0.00847459,1.01695202,-4.49032822,0.00000000,-3.15052242,1.99661114,-0.83625313,2.22686493,0.00000000,1.15619050,-4.49352514,-5.00000214
0.37000000,0.93622272,3.34944322,-2.38592175,-0.71803924,0.95366636,0.00847737,1.03492765,-4.53159809,0.00000000,-3.27122725,2.23554050,-0.92860587,2.26401594,0.00000000,1.27798413,-4.67069828,-5.00000214
0.37500000,0.87352905,3.33668100,-2.35894996,-0.71793788,0.95363352,0.00843807,1.06126754,-4.51863086,0.00000000,-3.20267483,2.12434671,-0.83583413,2.24916212,0.00000000,1.21202071,-4.59573813,-5.00000214
0.38000000,0.83763604,3.32030620,-2.34860551,-0.71781670,0.95358228,0.00834434,1.06992953,-4.50481926,0.00000000,-3.14464631,1.97054997,-0.75388509,2.23678113,0.00000000,1.10072490,-4.47665663,-5.00000214
0.38500000,0.80200880,3.30582382,-2.30907679,-0.71774373,0.95350248,0.00825709,1.07904866,-4.48907667,0.00000000,-3.09878404,1.89150327,-0.67024632,2.22195824,0.00000000,1.01061958,-4.39178645,-5.00000214
0.39000000,0.80410236,3.32030878,-2.30972150,-0.71765062,0.95350875,0.00828445,1.05700081,-4.49897981,0.00000000,-3.05816664,1.82699650,-0.65333565,2.23406573,0.00000000,0.95019770,-4.33114585,-5.00000214
0.39500000,0.90908936,3.37909690,-2.41192671,-0.71746550,0.95355009,0.00836501,1.06377037,-4.57386011,0.00000000,-3.33426316,2.38906805,-0.94748125,2.30466362,0.00000000,1.29744414,-4.69054257,-5.00000214
0.40000000,0.86948423,3.34985139,-2.37033704,-0.71732828,0.95355414,0.00817860,1.04118758,-4.55611970,0.00000000,-3.23034555,2.18751441,-0.86250707,2.28524059,0.00000000,1.18771798,-4.55651095,-5.00000214
0.40500000,0.84353155,3.33218876,-2.36345774,-0.71725216,0.95352569,0.00826367,1.03564879,-4.52909867,0.00000000,-3.16040737,2.05446555,-0.80120376,2.26033608,0.00000000,1.10292771,-4.44891546,-5.00000214
0.41000000,0.78258478,3.32419729,-2.32802223,-0.71708585,0.95344279,0.00818551,1.06301805,-4.52035428,0.00000000,-3.10601054,1.95173049,-0.70962801,2.24898402,0.00000000,1.03447152,-4.36955151,-5.00000214
0.41500000,0.76704545,3.32683760,-2.30027226,-0.71697124,0.95339673,0.00794798,1.04917763,-4.53389488,0.00000000,-3.05510178,1.85016440,-0.66087928,2.26600888,0.00000000,0.95724014,-4.28930576,-5.00000214
0.42000000,0.87528135,3.40151130,-2.41818873,-0.71690524,0.95344822,0.00824557,1.08621914,-4.60693993,0.00000000,-3.36870623,2.40683602,-0.93352083,2.33889653,0.00000000,1.27199160,-4.56248224,-5.00000214
0.42500000,0.79811978,3.36862277,-2.40045632,-0.71661260,0.95342552,0.00816228,1.08124583,-4.57595095,0.00000000,-3.23715055,2.23461502,-0.84730519,2.30971509,0.00000000,1.20501086,-4.40989636,-5.00000214
0.43000000,0.80655162,3.35373847,-2.38341855,-0.71661008,0.95341961,0.00820082,1.04611552,-4.55806630,0.00000000,-3.18835266,2.14546152,-0.81595894,2.28882280,0.00000000,1.12121369,-4.36031608,-5.00000214
0.43500000,0.78275004,3.34307828,-2.35174590,-0.71651567,0.95341798,0.00815190,1.03373096,-4.54989069,0.00000000,-3.13126215,2.04127736,-0.75052135,2.27892338,0.00000000,1.03071422,-4.29074836,-5.00000214
0.44000000,0.83124090,3.41624848,-2.43087849,-0.71639627,0.95336097,0.00815194,1.10162812,-4.63235862,0.00000000,-3.37535299,2.47224379,-0.92322331,2.36851935,0.00000000,1.28083504,-4.50647944,-5.00000214
0.44500000,0.77084128,3.39635033,-2.41597958,-0.71626113,0.95331876,0.00805466,1.11449452,-4.61005054,0.00000000,-3.27425155,2.25958287,-0.82286170,2.35079368,0.00000000,1.18204830,-4.33790102,-5.00000214
0.45000000,0.76115545,3.37056697,-2.38502654,-0.71617345,0.95324506,0.00805582,1.08230119,-4.57988938,0.00000000,-3.20815469,2.16822777,-0.78096080,2.31024599,0.00000000,1.10039386,-4.30137767,-5.00000214
0.45500000,0.77237918,3.39779796,-2.39482585,-0.71604792,0.95328352,0.00807276,1.07863279,-4.61174528,0.00000000,-3.25023340,2.27097661,-0.84317770,2.35027205,0.00000000,1.18410951,-4.36213726,-5.00000214
0.46000000,0.74993643,3.34845786,-2.38050324,-0.71593124,0.95329896,0.00812370,1.04809802,-4.55541972,0.00000000,-3.16291694,2.15113732,-0.79399681,2.29036629,0.00000000,1.10809847,-4.27304994,-5.00000214
0.46500000,0.72420539,3.35118132,-2.35917368,-0.71580689,0.95325367,0.00801731,1.05146502,-4.56299359,0.00000000,-3.11991594,2.05134149,-0.73586546,2.29839037,0.00000000,1.03260050,-4.21939006,-5.00000214
0.47000000,0.70216804,3.34620519,-2.36610955,-0.71568035,0.95323147,0.00797631,1.04670430,-4.55574203,0.00000000,-3.06773543,1.99827790,-0.70981517,2.29255852,0.00000000,1.00475921,-4.16343460,-5.00000214
0.47500000,0.85700236,3.43634240,-2.46320047,-0.71555553,0.95334817,0.00803477,1.01760541,-4.66492598,0.00000000,-3.36541942,2.57214499,-1.05632685,2.40221113,0.00000000,1.37290898,-4.45646108,-5.00000214
0.48000000,0.82775816,3.40345359,-2.45158907,-0.71546752,0.95334112,0.00807454,1.00347489,-4.62548315,0.00000000,-3.27431275,2.38189643,-0.99062838,2.36115372,0.00000000,1.27775670,-4.35896308,-5.00000214
0.48500000,0.78368081,3.38892311,-2.40464128,-0.71527385,0.95330310,0.00797007,0.99113548,-4.61475526,0.00000000,-3.20357731,2.33596166,-0.95996838,2.34868397,0.00000000,1.28878506,-4.35954166,-5.00000214
0.49000000,0.83431564,3.41616137,-2.42854454,-0.71521356,0.95333758,0.00806621,0.96068621,-4.64324003,0.00000000,-3.25497770,2.46664081,-1.07846859,2.38386597,0.00000000,1.41591449,-4.48640008,-5.00000214
0.49500000,0.81492304,3.38343403,-2.39764200,-0.71515697,0.95332426,0.00800817,0.93623741,-4.60665495,0.00000000,-3.17519318,2.28157042,-1.00864692,2.34399865,0.00000000,1.30272291,-4.36600397,-5.00000214
0.50000000,0.89263068,3.43186341,-2.47432337,-0.71507450,0.95334377,0.00801937,0.93124739,-4.66388133,0.00000000,-3.31528209,2.50326814,-1.18458068,2.40348603,0.00000000,1.47688827,-4.55005605,-5.00000214
0.50500000,0.86568321,3.41119069,-2.43925520,-0.71495501,0.95333767,0.00799511,0.90358329,-4.63802219,0.00000000,-3.22912815,2.37148574,-1.13494748,2.37890220,0.00000000,1.41142166,-4.45508129,-5.00000214
0.51000000,0.86774014,3.38959875,-2.41550617,-0.71487332,0.95336498,0.00794985,0.85338673,-4.62260442,0.00000000,-3.16036467,2.29113023,-1.11823733,2.35819187,0.00000000,1.35510315,-4.38061628,-5.00000214
0.51500000,0.90004847,3.41721043,-2.44888125,-0.71468903,0.95340021,0.00806689,0.85821987,-4.64960797,0.00000000,-3.26913810,2.54750024,-1.24857038,2.38664441,0.00000000,1.53986415,-4.60101187,-5.00000214
0.52000000,0.92011496,3.41792278,-2.44670228,-0.71459894,0.95342695,0.00805847,0.83098170,-4.65286083,0.00000000,-3.26308930,2.50765459,-1.27264382,2.38989159,0.00000000,1.53383471,-4.56458184,-5.00000214
0.52500000,0.87440940,3.38789167,-2.40464489,-0.71452378,0.95337750,0.00805096,0.81202391,-4.61401934,0.00000000,-3.13765997,2.28873021,-1.17100086,2.34878378,0.00000000,1.41038991,-4.41136848,-5.00000214
0.53000000,0.85280508,3.38416469,-2.38612975,-0.71439522,0.95333820,0.00791877,0.79720644,-4.61430397,0.00000000,-3.08277417,2.23632143,-1.14225587,2.34876084,0.00000000,1.37801723,-4.35800194,-5.00000214
0.53500000,0.82811484,3.37090332,-2.36760990,-0.71422281,0.95333128,0.00793189,0.77743692,-4.59519744,0.00000000,-3.01796211,2.18727367,-1.14267416,2.33980232,0.00000000,1.38817453,-4.25150899,-5.00000214
0.54000000,0.82761331,3.35521231,-2.35646065,-0.71415703,0.95334752,0.00796290,0.74340085,-4.58016609,0.00000000,-2.96991891,2.13970338,-1.12803844,2.31985538,0.00000000,1.34811616,-4.20838041,-5.00000214
0.54500000,0.90265913,3.37242740,-2.36034178,-0.71416210,0.95349475,0.00798167,0.68805764,-4.60183419,0.00000000,-3.03056914,2.20398017,-1.21291485,2.34782673,0.00000000,1.36408935,-4.25066265,-5.00000214
0.55000000,0.83060075,3.37927215,-2.35708759,-0.71402048,0.95336347,0.00801040,0.75400120,-4.60205740,0.00000000,-3.01618477,2.22760232,-1.15606339,2.34157045,0.00000000,1.39894135,-4.28820928,-5.00000214
0.55500000,0.79024336,3.38265271,-2.35040732,-0.71387754,0.95331494,0.00790431,0.77554911,-4.60868850,0.00000000,-2.97783146,2.14330080,-1.10062691,2.34956252,0.00000000,1.35295710,-4.21541808,-5.00000214
0.56000000,0.78077944,3.43487757,-2.44301325,-0.71363100,0.95328450,0.00792056,0.88592636,-4.66987947,0.00000000,-3.20295928,2.53926529,-1.26757564,2.42043216,0.00000000,1.68590094,-4.40020410,-5.00000214
0.56500000,0.86321070,3.42839955,-2.42496141,-0.71373577,0.95343760,0.00798310,0.80929649,-4.66336167,0.00000000,-3.23985342,2.53608823,-1.33382575,2.41085443,0.00000000,1.64755124,-4.40364784,-5.00000214
0.57000000,0.80958045,3.39027000,-2.37767467,-0.71360277,0.95337024,0.00802491,0.77207996,-4.61522578,0.00000000,-3.08053647,2.36863059,-1.22710322,2.35684056,0.00000000,1.52589940,-4.29931565,-5.00000214
0.57500000,0.83905493,3.42408935,-2.41816888,-0.71350176,0.95335550,0.00812886,0.78335263,-4.64948373,0.00000000,-3.16995278,2.55019686,-1.31855130,2.39176236,0.00000000,1.63964164,-4.47973957,-5.00000214
0.58000000,0.76806226,3.40489413,-2.39404673,-0.71329377,0.95322874,0.00796073,0.81548164,-4.63251459,0.00000000,-3.09846155,2.41905312,-1.22028652,2.38071395,0.00000000,1.56774783,-4.40618126,-5.00000214
0.58500000,0.69837869,3.38954049,-2.36334139,-0.71313296,0.95315060,0.00790633,0.82834083,-4.61388626,0.00000000,-2.99104177,2.24900168,-1.11837870,2.35487346,0.00000000,1.49263988,-4.30336506,-5.00000214
0.59000000,0.72027561,3.38037558,-2.33010187,-0.71311169,0.95321478,0.00795034,0.76595705,-4.59897729,0.00000000,-2.93298374,2.20212090,-1.11733434,2.34077607,0.00000000,1.43459170,-4.23714058,-5.00000214
